userId,productId,rating,timestamp,year,month,day,user_ratings_count,product_ratings_count
A1K5LVT31CG1IH,140053271X,4.0,2012-07-11,2012.0,7.0,11.0,1.0,431.0
A21PD6NH1LGJYM,140053271X,2.0,2014-01-02,2014.0,1.0,2.0,1.0,431.0
A2P3YBNPLNZPEX,140053271X,5.0,2014-01-22,2014.0,1.0,22.0,1.0,431.0
A29PKZSKKX1B52,140053271X,5.0,2013-02-06,2013.0,2.0,6.0,1.0,431.0
A20UU20K7M9ZPF,140053271X,1.0,2012-03-03,2012.0,3.0,3.0,1.0,431.0
A076219533YHEV2LJO988,140053271X,3.0,2012-11-21,2012.0,11.0,21.0,1.0,431.0
ALGTWWXP5F6P9,140053271X,5.0,2013-02-25,2013.0,2.0,25.0,1.0,431.0
A2AUPHMREX3EFF,140053271X,5.0,2014-05-02,2014.0,5.0,2.0,1.0,431.0
A3ICH1PYVHSF0V,140053271X,5.0,2014-03-23,2014.0,3.0,23.0,1.0,431.0
A2J23EEY400TCZ,140053271X,4.0,2013-08-04,2013.0,8.0,4.0,1.0,431.0
A16F0KUC9PKEP5,140053271X,5.0,2011-07-26,2011.0,7.0,26.0,1.0,431.0
A2AB6TUU6XFWFY,140053271X,5.0,2013-04-17,2013.0,4.0,17.0,1.0,431.0
A2VEP4OGKFKBAZ,140053271X,5.0,2014-05-28,2014.0,5.0,28.0,1.0,431.0
A1SJ2GM93KFY0V,140053271X,5.0,2013-02-25,2013.0,2.0,25.0,1.0,431.0
A24MBF6D0SZYDN,140053271X,4.0,2012-09-30,2012.0,9.0,30.0,1.0,431.0
AFJE6HQNUFJ1H,140053271X,5.0,2011-12-03,2011.0,12.0,3.0,1.0,431.0
A2QARZA980DE7S,140053271X,3.0,2014-01-15,2014.0,1.0,15.0,2.0,431.0
APFT40B3WKARC,140053271X,4.0,2013-11-13,2013.0,11.0,13.0,1.0,431.0
A1OV3RJG37Y52G,140053271X,5.0,2012-10-27,2012.0,10.0,27.0,1.0,431.0
A85PGE2FRU7J8,140053271X,5.0,2013-07-04,2013.0,7.0,4.0,1.0,431.0
AW1RJN48XZOGG,140053271X,5.0,2014-01-03,2014.0,1.0,3.0,1.0,431.0
AUOLUGSGOPALK,140053271X,1.0,2011-09-09,2011.0,9.0,9.0,1.0,431.0
A3VURKMUJVLKZ9,140053271X,5.0,2014-04-27,2014.0,4.0,27.0,1.0,431.0
A2DIKSVOR8R3BE,140053271X,5.0,2012-11-17,2012.0,11.0,17.0,1.0,431.0
A2CBEID373C2N,140053271X,5.0,2014-05-16,2014.0,5.0,16.0,1.0,431.0
ANWRS4O920M72,140053271X,4.0,2012-11-09,2012.0,11.0,9.0,1.0,431.0
A36RLCZWS6F5GA,140053271X,2.0,2013-02-11,2013.0,2.0,11.0,1.0,431.0
A1UC5JFTLYSAIG,140053271X,1.0,2012-01-25,2012.0,1.0,25.0,1.0,431.0
A1ZEPB0BVVGN2T,140053271X,5.0,2011-11-26,2011.0,11.0,26.0,1.0,431.0
A2PZLTXKQ398LR,140053271X,5.0,2013-01-13,2013.0,1.0,13.0,1.0,431.0
A3A9O355TNBWKK,140053271X,5.0,2012-07-03,2012.0,7.0,3.0,2.0,431.0
A34O6MND17VDDH,140053271X,1.0,2011-12-07,2011.0,12.0,7.0,2.0,431.0
A29EPBSXQJP9Z,140053271X,5.0,2013-01-12,2013.0,1.0,12.0,1.0,431.0
A18HHON17J3LH0,140053271X,5.0,2011-08-22,2011.0,8.0,22.0,1.0,431.0
ATPAOATB2K2ES,140053271X,3.0,2012-06-03,2012.0,6.0,3.0,1.0,431.0
A3NC29XJRI4M3I,140053271X,4.0,2012-03-31,2012.0,3.0,31.0,1.0,431.0
ASGUKBK6IB2SG,140053271X,5.0,2011-12-12,2011.0,12.0,12.0,1.0,431.0
A2S7O09DKY30TH,140053271X,4.0,2012-06-05,2012.0,6.0,5.0,1.0,431.0
AJWUB4YZ9QO92,140053271X,5.0,2011-11-11,2011.0,11.0,11.0,1.0,431.0
AVBKFDUQY2ZJ5,140053271X,1.0,2013-12-18,2013.0,12.0,18.0,1.0,431.0
AOY9SZTMNQWAW,140053271X,5.0,2011-07-07,2011.0,7.0,7.0,3.0,431.0
A3JMI75967SI15,140053271X,5.0,2013-06-27,2013.0,6.0,27.0,1.0,431.0
A30NAQHPPLFCW0,140053271X,4.0,2012-10-12,2012.0,10.0,12.0,1.0,431.0
A8SSOZFF3MPMI,140053271X,5.0,2013-01-24,2013.0,1.0,24.0,1.0,431.0
A168SAOQWU7A63,140053271X,2.0,2012-01-14,2012.0,1.0,14.0,1.0,431.0
A2G1N6BFD6QY90,140053271X,5.0,2014-03-05,2014.0,3.0,5.0,1.0,431.0
A2O64FQAO1REHH,140053271X,5.0,2013-02-10,2013.0,2.0,10.0,1.0,431.0
AVZMSU103BZBS,140053271X,3.0,2013-08-09,2013.0,8.0,9.0,1.0,431.0
A3DM8NDY4EIUP1,140053271X,3.0,2013-04-24,2013.0,4.0,24.0,2.0,431.0
ATDEJ6381GRZJ,140053271X,5.0,2011-11-16,2011.0,11.0,16.0,1.0,431.0
A2UFWAR4444F1K,140053271X,5.0,2012-07-29,2012.0,7.0,29.0,1.0,431.0
A2YKN8E68KVMZL,140053271X,4.0,2013-02-26,2013.0,2.0,26.0,1.0,431.0
A39TRRVQW9BFD5,140053271X,5.0,2012-04-24,2012.0,4.0,24.0,1.0,431.0
AYUED41WM18IS,140053271X,5.0,2014-01-07,2014.0,1.0,7.0,1.0,431.0
AHKT9ALJ3T2Y3,140053271X,4.0,2013-10-14,2013.0,10.0,14.0,1.0,431.0
A3GANA01X7TJSL,140053271X,5.0,2013-01-12,2013.0,1.0,12.0,1.0,431.0
A3TKHAC2G7G0H1,140053271X,5.0,2011-07-27,2011.0,7.0,27.0,1.0,431.0
A30KRXVQWKIKFL,140053271X,5.0,2011-12-02,2011.0,12.0,2.0,1.0,431.0
A3KHB8PFCLAE7Q,140053271X,5.0,2014-04-10,2014.0,4.0,10.0,1.0,431.0
A22H8Y1J3EW2N8,140053271X,1.0,2013-09-03,2013.0,9.0,3.0,2.0,431.0
A3MRVKK9QZ0WXW,140053271X,5.0,2013-01-14,2013.0,1.0,14.0,1.0,431.0
A3V8FZOZZB4UG7,140053271X,5.0,2013-01-07,2013.0,1.0,7.0,1.0,431.0
ABH2NLX562HPV,140053271X,5.0,2013-01-14,2013.0,1.0,14.0,1.0,431.0
A2I4VAPCVRPERY,140053271X,3.0,2012-12-26,2012.0,12.0,26.0,1.0,431.0
A2LABNH3JFEGIR,140053271X,5.0,2014-04-21,2014.0,4.0,21.0,1.0,431.0
A1M5IWLZF5Z53P,140053271X,1.0,2013-05-14,2013.0,5.0,14.0,1.0,431.0
A1S45WQWHNQBF2,140053271X,5.0,2012-02-10,2012.0,2.0,10.0,1.0,431.0
AGCD5OAND4IRX,140053271X,5.0,2014-01-01,2014.0,1.0,1.0,1.0,431.0
A1Q8NWGQP9GZSC,140053271X,3.0,2013-12-26,2013.0,12.0,26.0,1.0,431.0
A2QDSC731OQC3P,140053271X,5.0,2011-07-14,2011.0,7.0,14.0,1.0,431.0
AOQYN0MQVWSJR,140053271X,5.0,2012-02-24,2012.0,2.0,24.0,1.0,431.0
A1TIA0MQUDZBXC,140053271X,5.0,2011-09-10,2011.0,9.0,10.0,1.0,431.0
AV4TSEXB1ZSZR,140053271X,1.0,2011-12-25,2011.0,12.0,25.0,1.0,431.0
A3LUX2APCYYEX6,140053271X,1.0,2014-07-01,2014.0,7.0,1.0,1.0,431.0
A2XSDZZ4GLO29U,140053271X,2.0,2011-07-22,2011.0,7.0,22.0,1.0,431.0
AO41G99K9ZTJG,140053271X,4.0,2011-07-15,2011.0,7.0,15.0,1.0,431.0
A1Q4QC7PN8Z1CX,140053271X,5.0,2011-08-23,2011.0,8.0,23.0,1.0,431.0
A1N5BMWUPFSQ2H,140053271X,5.0,2011-12-29,2011.0,12.0,29.0,1.0,431.0
A15H0KXE431H14,140053271X,2.0,2012-10-20,2012.0,10.0,20.0,1.0,431.0
A31PY7WJ2CY0XM,140053271X,4.0,2014-07-01,2014.0,7.0,1.0,1.0,431.0
A1FDDGIDFVN95L,140053271X,5.0,2013-06-18,2013.0,6.0,18.0,1.0,431.0
A2KTV2R9IXXZS4,140053271X,5.0,2013-11-24,2013.0,11.0,24.0,1.0,431.0
A1FWXXSX1W0EEM,140053271X,5.0,2012-12-08,2012.0,12.0,8.0,1.0,431.0
A31WVMJQQPV75L,140053271X,5.0,2012-01-10,2012.0,1.0,10.0,1.0,431.0
AVEIEHF8KRLS7,140053271X,5.0,2014-06-24,2014.0,6.0,24.0,1.0,431.0
A3L9NGPTBJBQEL,140053271X,2.0,2013-02-26,2013.0,2.0,26.0,2.0,431.0
A1AH8X4254JWRP,140053271X,5.0,2013-05-04,2013.0,5.0,4.0,1.0,431.0
A3DDMPCH7U3J3N,140053271X,5.0,2013-07-04,2013.0,7.0,4.0,1.0,431.0
AYPSB3A0NYXUF,140053271X,5.0,2013-01-26,2013.0,1.0,26.0,1.0,431.0
A21UJX5CMQWMDC,140053271X,2.0,2012-08-22,2012.0,8.0,22.0,1.0,431.0
A3UUA54V3NCON9,140053271X,5.0,2012-09-02,2012.0,9.0,2.0,1.0,431.0
A3G0U8SNAL7UV8,140053271X,5.0,2013-05-03,2013.0,5.0,3.0,1.0,431.0
AW8439P70QWDN,140053271X,1.0,2012-01-10,2012.0,1.0,10.0,1.0,431.0
A2TTYDHMMIY6EM,140053271X,3.0,2012-10-18,2012.0,10.0,18.0,1.0,431.0
A14UXJ0TN7VIST,140053271X,4.0,2014-04-24,2014.0,4.0,24.0,1.0,431.0
A30HAGYXB3WZ1E,140053271X,4.0,2011-07-17,2011.0,7.0,17.0,1.0,431.0
A24I2390PT578S,140053271X,5.0,2012-12-25,2012.0,12.0,25.0,1.0,431.0
A3F2V0VGGSTY8K,140053271X,5.0,2013-04-01,2013.0,4.0,1.0,1.0,431.0
A35TQ8GEOI7Z42,140053271X,5.0,2012-12-27,2012.0,12.0,27.0,1.0,431.0
A1PCWKQ4VTX97O,140053271X,5.0,2013-02-17,2013.0,2.0,17.0,1.0,431.0
A3O5529G83QUU8,140053271X,5.0,2013-09-07,2013.0,9.0,7.0,1.0,431.0
AXSDEAWIE0IIK,140053271X,2.0,2014-02-09,2014.0,2.0,9.0,1.0,431.0
A2IPWOIK2GJ0RE,140053271X,5.0,2013-09-15,2013.0,9.0,15.0,1.0,431.0
A20V25XPCUZFHH,140053271X,5.0,2013-09-04,2013.0,9.0,4.0,1.0,431.0
A6WT3XIMKN5J4,140053271X,5.0,2013-08-27,2013.0,8.0,27.0,1.0,431.0
A3LD6OAEQTJZ2D,140053271X,1.0,2013-01-14,2013.0,1.0,14.0,1.0,431.0
AGJL1CWEV1U3K,140053271X,4.0,2013-01-05,2013.0,1.0,5.0,1.0,431.0
A1FUJ5WV85Z48F,140053271X,4.0,2013-10-30,2013.0,10.0,30.0,1.0,431.0
A1013Q8NLCY56R,140053271X,5.0,2014-03-11,2014.0,3.0,11.0,1.0,431.0
A35EKMFLL8IDI5,140053271X,5.0,2013-02-21,2013.0,2.0,21.0,1.0,431.0
A3VE7Q12BXFTLF,140053271X,2.0,2011-12-24,2011.0,12.0,24.0,1.0,431.0
AFNL99CKPGFF5,140053271X,5.0,2013-04-01,2013.0,4.0,1.0,1.0,431.0
A3K0DO82ZFWZYC,140053271X,1.0,2014-03-07,2014.0,3.0,7.0,1.0,431.0
AK9YCS8T99EOI,140053271X,4.0,2012-04-04,2012.0,4.0,4.0,1.0,431.0
A2VY68L7HYAJHU,140053271X,5.0,2011-12-21,2011.0,12.0,21.0,1.0,431.0
A3JZLSI0HSOUV1,140053271X,1.0,2013-10-26,2013.0,10.0,26.0,1.0,431.0
A2T0D1Y7Z9JVFX,140053271X,5.0,2012-12-27,2012.0,12.0,27.0,1.0,431.0
A2M22VLO8WO13Z,140053271X,4.0,2013-06-22,2013.0,6.0,22.0,1.0,431.0
A323TJVOGGGDBA,140053271X,5.0,2013-01-01,2013.0,1.0,1.0,1.0,431.0
A15DICCT8P7K4Y,140053271X,5.0,2012-01-18,2012.0,1.0,18.0,1.0,431.0
A2SCZ5QHCDZLXQ,140053271X,5.0,2013-01-16,2013.0,1.0,16.0,1.0,431.0
A34SGF61E4QCKK,140053271X,4.0,2013-09-08,2013.0,9.0,8.0,1.0,431.0
A273U6RA2OT6NK,140053271X,2.0,2014-06-03,2014.0,6.0,3.0,1.0,431.0
AJ60QGP6N82GI,140053271X,5.0,2013-08-16,2013.0,8.0,16.0,1.0,431.0
A1R0ZOYR1ZCH6K,140053271X,5.0,2013-01-24,2013.0,1.0,24.0,2.0,431.0
A1HGFI0TJ1CHHB,140053271X,5.0,2013-01-14,2013.0,1.0,14.0,1.0,431.0
A196ATH9I9FA35,140053271X,5.0,2013-04-03,2013.0,4.0,3.0,1.0,431.0
A1KCTFZ4OUC6S4,140053271X,2.0,2012-10-12,2012.0,10.0,12.0,1.0,431.0
ASSA73FOP4ZEQ,140053271X,5.0,2014-02-15,2014.0,2.0,15.0,1.0,431.0
ASYIVKEMXRO5L,140053271X,5.0,2011-08-15,2011.0,8.0,15.0,1.0,431.0
A3URS17Q413EVY,140053271X,5.0,2013-01-17,2013.0,1.0,17.0,1.0,431.0
A3UNK818YO95LZ,140053271X,5.0,2011-07-16,2011.0,7.0,16.0,1.0,431.0
A9TN8BXKWBU2P,140053271X,5.0,2012-07-11,2012.0,7.0,11.0,2.0,431.0
A3K3A19YQTTAH1,140053271X,4.0,2012-04-18,2012.0,4.0,18.0,1.0,431.0
A5CGJKIB4VOU8,140053271X,5.0,2013-01-30,2013.0,1.0,30.0,1.0,431.0
A1TT9UFVOKUQW8,140053271X,5.0,2013-01-19,2013.0,1.0,19.0,1.0,431.0
A3LSOJVSFJ6KRU,140053271X,4.0,2013-01-03,2013.0,1.0,3.0,1.0,431.0
A2056W6XCU5C5X,140053271X,2.0,2012-12-28,2012.0,12.0,28.0,1.0,431.0
A2S33I8S9FJF7,140053271X,5.0,2013-01-15,2013.0,1.0,15.0,1.0,431.0
A3N500B14FQ5XL,140053271X,5.0,2011-07-09,2011.0,7.0,9.0,1.0,431.0
AZPT6K5K0IVCT,140053271X,5.0,2013-07-20,2013.0,7.0,20.0,1.0,431.0
A29MX2PGKYHE8E,140053271X,1.0,2013-12-08,2013.0,12.0,8.0,1.0,431.0
A2W7MB4GB7CWWF,140053271X,5.0,2012-12-19,2012.0,12.0,19.0,1.0,431.0
A1453H48ZOBMU9,140053271X,5.0,2012-07-16,2012.0,7.0,16.0,1.0,431.0
A3JE8HKMY9TEW6,140053271X,4.0,2012-12-27,2012.0,12.0,27.0,1.0,431.0
A3SPUEIJ2KOOP0,140053271X,1.0,2012-09-04,2012.0,9.0,4.0,1.0,431.0
A1L6DUSGDJP8S9,140053271X,2.0,2013-10-22,2013.0,10.0,22.0,1.0,431.0
A3EQRG0AYCU91N,140053271X,5.0,2013-10-31,2013.0,10.0,31.0,1.0,431.0
AAE0R8ZINTPJH,140053271X,5.0,2011-08-02,2011.0,8.0,2.0,1.0,431.0
A3E5QCUZEEKS9B,140053271X,1.0,2013-01-20,2013.0,1.0,20.0,1.0,431.0
A8HQNFL06S3K4,140053271X,5.0,2014-06-04,2014.0,6.0,4.0,1.0,431.0
AGZI85WF7M7KV,140053271X,2.0,2012-11-15,2012.0,11.0,15.0,1.0,431.0
ALPLYIYSX7YHV,140053271X,5.0,2013-06-17,2013.0,6.0,17.0,1.0,431.0
A24KEBS6DN87Q7,140053271X,5.0,2013-11-19,2013.0,11.0,19.0,1.0,431.0
ACJ6CWT41CC9Q,140053271X,1.0,2012-01-24,2012.0,1.0,24.0,1.0,431.0
ANK4IDARGV52U,140053271X,5.0,2011-07-13,2011.0,7.0,13.0,1.0,431.0
A2N56OFRYNSDD6,140053271X,4.0,2011-12-19,2011.0,12.0,19.0,1.0,431.0
A226SYGFHI52GG,140053271X,1.0,2014-06-07,2014.0,6.0,7.0,1.0,431.0
A3RQ37WTRULBX6,140053271X,3.0,2011-07-14,2011.0,7.0,14.0,1.0,431.0
A1WXDWWX302SXE,140053271X,4.0,2014-02-23,2014.0,2.0,23.0,1.0,431.0
AOTETFNCEBEWA,140053271X,1.0,2012-10-06,2012.0,10.0,6.0,1.0,431.0
A2IX7ITQ3RYQJS,140053271X,3.0,2012-12-26,2012.0,12.0,26.0,1.0,431.0
A1J243FOZ28YE1,140053271X,4.0,2011-12-28,2011.0,12.0,28.0,1.0,431.0
A3Q5IRZ3ZJV4P3,140053271X,2.0,2011-12-30,2011.0,12.0,30.0,1.0,431.0
A28VFJHSZ6BIN1,140053271X,5.0,2014-04-22,2014.0,4.0,22.0,1.0,431.0
A3FH9ZWBUJI98C,140053271X,5.0,2013-01-10,2013.0,1.0,10.0,1.0,431.0
A13OR9S9D3ZIC2,140053271X,5.0,2013-01-11,2013.0,1.0,11.0,1.0,431.0
ADJYQO1TC0UF1,140053271X,5.0,2011-08-11,2011.0,8.0,11.0,1.0,431.0
A16OC6HT03OB7L,140053271X,4.0,2013-08-10,2013.0,8.0,10.0,1.0,431.0
AS4OHV4UVQ25T,140053271X,1.0,2014-04-18,2014.0,4.0,18.0,1.0,431.0
A16Q3WF4M3DJFL,140053271X,4.0,2014-07-04,2014.0,7.0,4.0,1.0,431.0
A1DCNMRBNSTN59,140053271X,5.0,2011-09-09,2011.0,9.0,9.0,1.0,431.0
AON3UEWN8G99M,140053271X,5.0,2013-01-05,2013.0,1.0,5.0,1.0,431.0
A1A8YLNAO5G16U,140053271X,4.0,2013-08-10,2013.0,8.0,10.0,1.0,431.0
A7RU8PR3WBUSX,140053271X,1.0,2013-10-08,2013.0,10.0,8.0,1.0,431.0
A39D3TK7V8UZX5,140053271X,5.0,2013-12-27,2013.0,12.0,27.0,1.0,431.0
A18ECVX2RJ7HUE,140053271X,5.0,2011-07-09,2011.0,7.0,9.0,1.0,431.0
A2VXVM93S96FHS,140053271X,4.0,2013-03-21,2013.0,3.0,21.0,1.0,431.0
A8GT4H8U17KD7,140053271X,2.0,2013-09-23,2013.0,9.0,23.0,1.0,431.0
A2A3FVY86JZIZV,140053271X,5.0,2013-08-06,2013.0,8.0,6.0,1.0,431.0
A2LVKYGBT29GXJ,140053271X,5.0,2013-03-08,2013.0,3.0,8.0,1.0,431.0
A3VZ0EAKYY8KP,140053271X,1.0,2012-04-05,2012.0,4.0,5.0,1.0,431.0
A2FE2O2JN72E3Z,140053271X,5.0,2013-05-16,2013.0,5.0,16.0,1.0,431.0
A3LCAEW5T0GAG3,140053271X,5.0,2011-10-11,2011.0,10.0,11.0,1.0,431.0
AJINVBW5CKZVS,140053271X,1.0,2011-08-13,2011.0,8.0,13.0,1.0,431.0
A1STUKGLFUS9BA,1400532736,5.0,2013-04-13,2013.0,4.0,13.0,1.0,84.0
A1FNTIIRF85IED,1400532736,5.0,2013-01-23,2013.0,1.0,23.0,1.0,84.0
A25WY3EFZOH6JW,1400532736,4.0,2014-06-13,2014.0,6.0,13.0,1.0,84.0
ANDTUKS3MPAJB,1400532736,1.0,2012-11-21,2012.0,11.0,21.0,1.0,84.0
A3QPWNKTUC8N2B,1400532736,5.0,2014-04-29,2014.0,4.0,29.0,1.0,84.0
AXL5F6RXDQMEW,1400532736,1.0,2013-09-04,2013.0,9.0,4.0,1.0,84.0
A356K3L7ZL2YTD,1400532736,5.0,2014-03-29,2014.0,3.0,29.0,1.0,84.0
A144AIK51JDR5O,1400532736,3.0,2013-07-16,2013.0,7.0,16.0,1.0,84.0
A2TJBTNCLW0QQJ,1400532736,5.0,2014-01-18,2014.0,1.0,18.0,1.0,84.0
A2UDBQ98XPOHTR,1400532736,5.0,2014-03-02,2014.0,3.0,2.0,1.0,84.0
A196O1JDW8MZTO,1400532736,5.0,2014-05-16,2014.0,5.0,16.0,1.0,84.0
A19XNAQ2TG01QW,1400532736,5.0,2014-01-06,2014.0,1.0,6.0,1.0,84.0
A4K99TPTQI9LS,1400532736,2.0,2013-11-12,2013.0,11.0,12.0,1.0,84.0
A1S2BTVDZV4PYD,1400532736,4.0,2013-11-29,2013.0,11.0,29.0,2.0,84.0
AX5QFUIP579EH,1400532736,5.0,2013-02-15,2013.0,2.0,15.0,1.0,84.0
A2KG9VABMRYGBW,1400532736,2.0,2014-05-27,2014.0,5.0,27.0,1.0,84.0
AOJCTHOYB7ZEO,1400532736,5.0,2012-12-28,2012.0,12.0,28.0,1.0,84.0
A1OLG8WQ4EAPMF,1400532736,2.0,2013-11-26,2013.0,11.0,26.0,1.0,84.0
A2T6FAWLE5HR3W,1400532736,1.0,2013-12-03,2013.0,12.0,3.0,1.0,84.0
A2GZBPJ1HTFM67,1400532736,5.0,2014-06-11,2014.0,6.0,11.0,1.0,84.0
A12GDEX2RUGI67,1400532736,5.0,2012-11-28,2012.0,11.0,28.0,1.0,84.0
A3ABIIUXLE1K11,1400532736,5.0,2014-05-01,2014.0,5.0,1.0,1.0,84.0
A32OYNWEW6QFK5,1400532736,5.0,2014-01-16,2014.0,1.0,16.0,1.0,84.0
A349II5CVT0L3Q,1400532736,5.0,2013-01-02,2013.0,1.0,2.0,1.0,84.0
A1U1Q4SO0C4B0T,1400532736,5.0,2013-07-06,2013.0,7.0,6.0,1.0,84.0
A5QYKT41NWSII,1400532736,4.0,2014-05-20,2014.0,5.0,20.0,1.0,84.0
A3U8JV6UJV2HJA,1400532736,1.0,2014-01-27,2014.0,1.0,27.0,1.0,84.0
A1ZKSCA711X3Q7,1400532736,2.0,2013-01-12,2013.0,1.0,12.0,1.0,84.0
A3F6DNMUK4IXXZ,1400532736,4.0,2014-01-19,2014.0,1.0,19.0,1.0,84.0
A364V9YW7HRUSY,1400532736,5.0,2013-04-16,2013.0,4.0,16.0,1.0,84.0
A2M6N236WXCSHW,1400532736,1.0,2014-05-08,2014.0,5.0,8.0,1.0,84.0
A1XAGW3HLO2M7O,1400532736,5.0,2014-04-16,2014.0,4.0,16.0,1.0,84.0
A3TJZCS3EC4R8E,1400532736,3.0,2014-05-16,2014.0,5.0,16.0,1.0,84.0
A6MKH7PDG301O,1400532736,5.0,2013-12-10,2013.0,12.0,10.0,1.0,84.0
A1ZHM432CJK7RC,1400532736,5.0,2013-09-12,2013.0,9.0,12.0,1.0,84.0
A3O8BVA19QXI13,1400532736,2.0,2014-02-15,2014.0,2.0,15.0,1.0,84.0
A1ZU6VVEPMH3U7,1400532736,5.0,2013-08-09,2013.0,8.0,9.0,1.0,84.0
A14QFQFF3ZX575,1400532736,1.0,2013-05-14,2013.0,5.0,14.0,1.0,84.0
A2WDVCH8EM3B6G,1400532736,4.0,2013-05-14,2013.0,5.0,14.0,1.0,84.0
A1RZW5AHNQ66H2,1400532736,4.0,2013-02-07,2013.0,2.0,7.0,1.0,84.0
A3T1H8NBNDX30B,1400532736,5.0,2012-12-16,2012.0,12.0,16.0,1.0,84.0
A3VFCVUAFUCUJU,1400532736,1.0,2012-12-05,2012.0,12.0,5.0,1.0,84.0
A1XAJCJSRYT5YF,1400532736,5.0,2013-01-21,2013.0,1.0,21.0,1.0,84.0
A2OACLZ170NLTI,1400532736,1.0,2014-01-10,2014.0,1.0,10.0,1.0,84.0
AUD0KK2KMDQA0,1400532736,1.0,2014-04-20,2014.0,4.0,20.0,1.0,84.0
A3TY509MM237NU,1400532736,3.0,2013-05-29,2013.0,5.0,29.0,1.0,84.0
AJ13MR17OCVUL,1400532736,1.0,2012-12-16,2012.0,12.0,16.0,1.0,84.0
A1H94BN7EO4WKG,1400532736,1.0,2014-02-16,2014.0,2.0,16.0,1.0,84.0
A3A9O355TNBWKK,1400532736,5.0,2013-01-16,2013.0,1.0,16.0,2.0,84.0
A3JHFIG2ICLQVI,1400532736,5.0,2013-10-31,2013.0,10.0,31.0,1.0,84.0
AVMVUHJZL9UU2,1400532736,5.0,2013-01-06,2013.0,1.0,6.0,1.0,84.0
A27SXZFVN576K2,1400532736,5.0,2012-12-30,2012.0,12.0,30.0,1.0,84.0
A22H8Y1J3EW2N8,1400532736,1.0,2013-09-03,2013.0,9.0,3.0,2.0,84.0
AW63SSBEX0LT6,1400532736,5.0,2014-04-23,2014.0,4.0,23.0,1.0,84.0
A1HTLYFLFYKXYT,1400532736,5.0,2013-01-07,2013.0,1.0,7.0,1.0,84.0
A3JSAGWSLY5044,1400532736,5.0,2014-07-04,2014.0,7.0,4.0,2.0,84.0
AJGK74HOL3DA4,1400532736,5.0,2013-01-31,2013.0,1.0,31.0,1.0,84.0
A3NJEJVW8JNIT6,1400532736,5.0,2013-01-21,2013.0,1.0,21.0,1.0,84.0
AZ3RW9XMDM3EE,1400532736,5.0,2013-10-22,2013.0,10.0,22.0,1.0,84.0
A3M73KV733HBG3,1400532736,3.0,2012-09-14,2012.0,9.0,14.0,1.0,84.0
A3L9NGPTBJBQEL,1400532736,1.0,2013-07-06,2013.0,7.0,6.0,2.0,84.0
A3E28650JHMNLW,1400532736,5.0,2013-03-11,2013.0,3.0,11.0,1.0,84.0
A3JEGV2MWGO563,1400532736,5.0,2014-06-09,2014.0,6.0,9.0,1.0,84.0
A82P4JE7CHMRG,1400532736,5.0,2014-05-05,2014.0,5.0,5.0,1.0,84.0
A1HJ86VTLG5T9Z,1400532736,3.0,2013-11-12,2013.0,11.0,12.0,1.0,84.0
A2ZJDAZNQOO8NQ,1400532736,5.0,2013-12-03,2013.0,12.0,3.0,1.0,84.0
AQH9O31OO2UL8,1400532736,5.0,2012-10-11,2012.0,10.0,11.0,1.0,84.0
A2EAR88THUKEW8,1400532736,5.0,2014-07-03,2014.0,7.0,3.0,1.0,84.0
A2EK3DPZ9968JC,1400532736,5.0,2014-03-13,2014.0,3.0,13.0,1.0,84.0
A76KQUCK0PEXT,1400532736,2.0,2014-04-29,2014.0,4.0,29.0,1.0,84.0
A1X0HECQI4ME2P,1400532736,5.0,2013-01-21,2013.0,1.0,21.0,1.0,84.0
A1PE9T2ZCKJLM,1400532736,5.0,2013-05-01,2013.0,5.0,1.0,1.0,84.0
A3M7JG967UXPE1,1400532736,4.0,2013-04-19,2013.0,4.0,19.0,1.0,84.0
A2W1WSEK68UXJX,1400532736,5.0,2013-08-18,2013.0,8.0,18.0,1.0,84.0
A2Y759QJA65ENE,1400532736,5.0,2013-05-22,2013.0,5.0,22.0,1.0,84.0
A2CCJTNWS9GRHW,1400532736,5.0,2014-01-29,2014.0,1.0,29.0,1.0,84.0
AUHT4M1W3G7PJ,1400532736,5.0,2013-09-27,2013.0,9.0,27.0,1.0,84.0
A1AZIKNBR66K40,1400532736,5.0,2014-03-21,2014.0,3.0,21.0,2.0,84.0
A10DOCA179FDJ4,1400532736,5.0,2014-04-27,2014.0,4.0,27.0,1.0,84.0
A32E8U8OQLW5NU,1400532736,1.0,2013-10-22,2013.0,10.0,22.0,1.0,84.0
A3M4PAIKT7GD5V,1400532736,4.0,2013-04-30,2013.0,4.0,30.0,1.0,84.0
A2Q5XGDD369XXR,1400532736,5.0,2014-03-29,2014.0,3.0,29.0,1.0,84.0
A3NB5CY9PWKWGD,1400532736,5.0,2012-12-17,2012.0,12.0,17.0,1.0,84.0
A1G37NGYG23QG2,1400532736,5.0,2013-05-31,2013.0,5.0,31.0,1.0,84.0
A28ZON2GCK6Y3X,1400599997,5.0,2011-06-14,2011.0,6.0,14.0,2.0,222.0
A1DQHS7MOVYYYA,1400599997,5.0,2010-07-20,2010.0,7.0,20.0,1.0,222.0
A2DNOAZ9M0QASK,1400599997,3.0,2010-09-03,2010.0,9.0,3.0,1.0,222.0
A3P6W5JMMIL55E,1400599997,5.0,2010-01-10,2010.0,1.0,10.0,1.0,222.0
